"VP_Code","arousal_rating","trials_word.thisIndex","word","code","group","valence_rating","arousal","time"
"MK8MR",3,5,"Preier","emo","Control",-1,1,"post"
"MK8MR",3,29,"Ferandsor","neu","Control",-1,1,"post"
"MK8MR",1,10,"Wumeizauch","emo","Control",-3,3,"post"
"MK8MR",2,6,"Muschürdur","emo","Control",-2,2,"post"
"MK8MR",5,18,"Skibt","neu","Control",1,1,"post"
"MK8MR",5,26,"Faube","neu","Control",1,1,"post"
"MK8MR",7,16,"Weforshank","neu","Control",3,3,"post"
"MK8MR",7,25,"Odef","neu","Control",3,3,"post"
"MK8MR",4,24,"Troff","neu","Control",0,0,"post"
"MK8MR",3,8,"Glühm","neu","Control",-1,1,"post"
"MK8MR",6,7,"Ismiprämpf","emo","Control",2,2,"post"
"MK8MR",7,4,"Herklögen","emo","Control",3,3,"post"
"MK8MR",5,21,"Mölauzegt","neu","Control",1,1,"post"
"RG9DF",2,2,"Zimerhubst","emo","Control",-2,2,"post"
"RG9DF",2,5,"Preier","emo","Control",-2,2,"post"
"RG9DF",6,15,"Mege","emo","Control",2,2,"post"
"RG9DF",4,18,"Skibt","neu","Control",0,0,"post"
"RG9DF",4,29,"Ferandsor","neu","Control",0,0,"post"
"RG9DF",4,21,"Mölauzegt","neu","Control",0,0,"post"
"RG9DF",2,17,"Plüpp","neu","Control",-2,2,"post"
"RG9DF",4,3,"Zwelde","emo","Control",0,0,"post"
"RG9DF",6,1,"Neif","emo","Control",2,2,"post"
"RG9DF",1,27,"Wunicher","emo","Control",-3,3,"post"
"RG9DF",2,8,"Glühm","neu","Control",-2,2,"post"
"RG9DF",6,20,"Struk","neu","Control",2,2,"post"
"RG9DF",5,26,"Faube","neu","Control",1,1,"post"
"RG9DF",5,11,"Häugnung","neu","Control",1,1,"post"
"RG9DF",2,10,"Wumeizauch","emo","Control",-2,2,"post"
"RG9DF",2,14,"Enkmitas","emo","Control",-2,2,"post"
"RG9DF",6,12,"Wupforau","emo","Control",2,2,"post"
"RG9DF",1,6,"Muschürdur","emo","Control",-3,3,"post"
"RG9DF",6,22,"Bingsemöl","neu","Control",2,2,"post"
"RG9DF",3,4,"Herklögen","emo","Control",-1,1,"post"
"RG9DF",3,0,"Vul","neu","Control",-1,1,"post"
"RG9DF",4,24,"Troff","neu","Control",0,0,"post"
"RG9DF",4,13,"Bismirbiel","emo","Control",0,0,"post"
"RG9DF",6,16,"Weforshank","neu","Control",2,2,"post"
"RG9DF",6,7,"Ismiprämpf","emo","Control",2,2,"post"
"RG9DF",6,23,"Iberletsch","neu","Control",2,2,"post"
"RG9DF",7,19,"Namistell","neu","Control",3,3,"post"
"RG9DF",6,28,"Bisknirgo","emo","Control",2,2,"post"
"RG9DF",6,25,"Odef","neu","Control",2,2,"post"
"RG9DF",3,9,"Rugliebast","emo","Control",-1,1,"post"
"RZ10CL",6,12,"Wupforau","emo","Control",2,2,"post"
"RZ10CL",5,16,"Weforshank","neu","Control",1,1,"post"
"RZ10CL",5,11,"Häugnung","neu","Control",1,1,"post"
"RZ10CL",7,28,"Bisknirgo","emo","Control",3,3,"post"
"RZ10CL",6,1,"Neif","emo","Control",2,2,"post"
"RZ10CL",4,5,"Preier","emo","Control",0,0,"post"
"RZ10CL",4,22,"Bingsemöl","neu","Control",0,0,"post"
"RZ10CL",4,9,"Rugliebast","emo","Control",0,0,"post"
"RZ10CL",5,4,"Herklögen","emo","Control",1,1,"post"
"RZ10CL",5,19,"Namistell","neu","Control",1,1,"post"
"RZ10CL",3,10,"Wumeizauch","emo","Control",-1,1,"post"
"RZ10CL",4,17,"Plüpp","neu","Control",0,0,"post"
"RZ10CL",3,14,"Enkmitas","emo","Control",-1,1,"post"
"RZ10CL",6,3,"Zwelde","emo","Control",2,2,"post"
"RZ10CL",2,6,"Muschürdur","emo","Control",-2,2,"post"
"RZ10CL",4,21,"Mölauzegt","neu","Control",0,0,"post"
"RZ10CL",3,27,"Wunicher","emo","Control",-1,1,"post"
"RZ10CL",5,25,"Odef","neu","Control",1,1,"post"
"RZ10CL",4,18,"Skibt","neu","Control",0,0,"post"
"RZ10CL",4,20,"Struk","neu","Control",0,0,"post"
"RZ10CL",5,15,"Mege","emo","Control",1,1,"post"
"RZ10CL",4,0,"Vul","neu","Control",0,0,"post"
"RZ10CL",3,13,"Bismirbiel","emo","Control",-1,1,"post"
"RZ10CL",4,23,"Iberletsch","neu","Control",0,0,"post"
"RZ10CL",4,8,"Glühm","neu","Control",0,0,"post"
"RZ10CL",4,24,"Troff","neu","Control",0,0,"post"
"RZ10CL",4,26,"Faube","neu","Control",0,0,"post"
"RZ10CL",3,29,"Ferandsor","neu","Control",-1,1,"post"
"RZ10CL",4,7,"Ismiprämpf","emo","Control",0,0,"post"
"RZ10CL",2,2,"Zimerhubst","emo","Control",-2,2,"post"
"DN23.08.2002LT",7,8,"Glühm","neu","Control",3,3,"post"
"DN23.08.2002LT",6,4,"Herklögen","emo","Control",2,2,"post"
"DN23.08.2002LT",4,17,"Plüpp","neu","Control",0,0,"post"
"DN23.08.2002LT",5,27,"Wunicher","emo","Control",1,1,"post"
"DN23.08.2002LT",3,29,"Ferandsor","neu","Control",-1,1,"post"
"DN23.08.2002LT",7,12,"Wupforau","emo","Control",3,3,"post"
"DN23.08.2002LT",5,7,"Ismiprämpf","emo","Control",1,1,"post"
"DN23.08.2002LT",6,19,"Namistell","neu","Control",2,2,"post"
"DN23.08.2002LT",2,2,"Zimerhubst","emo","Control",-2,2,"post"
"DN23.08.2002LT",6,15,"Mege","emo","Control",2,2,"post"
"DN23.08.2002LT",5,23,"Iberletsch","neu","Control",1,1,"post"
"DN23.08.2002LT",6,21,"Mölauzegt","neu","Control",2,2,"post"
"DN23.08.2002LT",7,3,"Zwelde","emo","Control",3,3,"post"
"DN23.08.2002LT",1,6,"Muschürdur","emo","Control",-3,3,"post"
"DN23.08.2002LT",5,26,"Faube","neu","Control",1,1,"post"
"DN23.08.2002LT",6,1,"Neif","emo","Control",2,2,"post"
"DN23.08.2002LT",7,25,"Odef","neu","Control",3,3,"post"
"DN23.08.2002LT",2,9,"Rugliebast","emo","Control",-2,2,"post"
"DN23.08.2002LT",6,18,"Skibt","neu","Control",2,2,"post"
"DN23.08.2002LT",7,28,"Bisknirgo","emo","Control",3,3,"post"
"DN23.08.2002LT",2,5,"Preier","emo","Control",-2,2,"post"
"DN23.08.2002LT",7,11,"Häugnung","neu","Control",3,3,"post"
"DN23.08.2002LT",6,22,"Bingsemöl","neu","Control",2,2,"post"
"DN23.08.2002LT",6,20,"Struk","neu","Control",2,2,"post"
"DN23.08.2002LT",1,14,"Enkmitas","emo","Control",-3,3,"post"
"DN23.08.2002LT",4,24,"Troff","neu","Control",0,0,"post"
"DN23.08.2002LT",7,16,"Weforshank","neu","Control",3,3,"post"
"DN23.08.2002LT",2,13,"Bismirbiel","emo","Control",-2,2,"post"
"DN23.08.2002LT",4,0,"Vul","neu","Control",0,0,"post"
"DN23.08.2002LT",1,10,"Wumeizauch","emo","Control",-3,3,"post"
"AD18MH",7,3,"Zwelde","emo","Control",3,3,"post"
"AD18MH",7,16,"Weforshank","neu","Control",3,3,"post"
"AD18MH",7,9,"Rugliebast","emo","Control",3,3,"post"
"AD18MH",7,28,"Bisknirgo","emo","Control",3,3,"post"
"AD18MH",7,0,"Vul","neu","Control",3,3,"post"
"AD18MH",7,24,"Troff","neu","Control",3,3,"post"
"AD18MH",7,21,"Mölauzegt","neu","Control",3,3,"post"
"AD18MH",5,17,"Plüpp","neu","Control",1,1,"post"
"AD18MH",6,13,"Bismirbiel","emo","Control",2,2,"post"
"AD18MH",7,7,"Ismiprämpf","emo","Control",3,3,"post"
"AD18MH",7,20,"Struk","neu","Control",3,3,"post"
"AD18MH",6,18,"Skibt","neu","Control",2,2,"post"
"AD18MH",7,8,"Glühm","neu","Control",3,3,"post"
"AD18MH",7,2,"Zimerhubst","emo","Control",3,3,"post"
"AD18MH",7,6,"Muschürdur","emo","Control",3,3,"post"
"AD18MH",7,22,"Bingsemöl","neu","Control",3,3,"post"
"AD18MH",7,12,"Wupforau","emo","Control",3,3,"post"
"AD18MH",2,10,"Wumeizauch","emo","Control",-2,2,"post"
"AD18MH",3,14,"Enkmitas","emo","Control",-1,1,"post"
"AD18MH",7,23,"Iberletsch","neu","Control",3,3,"post"
"AD18MH",1,27,"Wunicher","emo","Control",-3,3,"post"
"AD18MH",7,4,"Herklögen","emo","Control",3,3,"post"
"AD18MH",6,25,"Odef","neu","Control",2,2,"post"
"AD18MH",1,29,"Ferandsor","neu","Control",-3,3,"post"
"AD18MH",7,19,"Namistell","neu","Control",3,3,"post"
"AD18MH",7,1,"Neif","emo","Control",3,3,"post"
"AD18MH",7,15,"Mege","emo","Control",3,3,"post"
"AD18MH",6,11,"Häugnung","neu","Control",2,2,"post"
"AD18MH",5,26,"Faube","neu","Control",1,1,"post"
"AD18MH",2,5,"Preier","emo","Control",-2,2,"post"
"GI23ON",6,8,"Glühm","neu","Control",2,2,"post"
"GI23ON",5,22,"Bingsemöl","neu","Control",1,1,"post"
"GI23ON",7,20,"Struk","neu","Control",3,3,"post"
"GI23ON",6,1,"Neif","emo","Control",2,2,"post"
"GI23ON",2,14,"Enkmitas","emo","Control",-2,2,"post"
"GI23ON",6,26,"Faube","neu","Control",2,2,"post"
"GI23ON",2,5,"Preier","emo","Control",-2,2,"post"
"GI23ON",7,16,"Weforshank","neu","Control",3,3,"post"
"GI23ON",6,18,"Skibt","neu","Control",2,2,"post"
"GI23ON",2,9,"Rugliebast","emo","Control",-2,2,"post"
"GI23ON",6,19,"Namistell","neu","Control",2,2,"post"
"GI23ON",7,3,"Zwelde","emo","Control",3,3,"post"
"GI23ON",7,28,"Bisknirgo","emo","Control",3,3,"post"
"GI23ON",3,7,"Ismiprämpf","emo","Control",-1,1,"post"
"GI23ON",2,0,"Vul","neu","Control",-2,2,"post"
"GI23ON",4,24,"Troff","neu","Control",0,0,"post"
"GI23ON",5,29,"Ferandsor","neu","Control",1,1,"post"
"GI23ON",7,15,"Mege","emo","Control",3,3,"post"
"GI23ON",4,21,"Mölauzegt","neu","Control",0,0,"post"
"GI23ON",1,27,"Wunicher","emo","Control",-3,3,"post"
"GI23ON",1,6,"Muschürdur","emo","Control",-3,3,"post"
"GI23ON",7,23,"Iberletsch","neu","Control",3,3,"post"
"GI23ON",7,4,"Herklögen","emo","Control",3,3,"post"
"GI23ON",5,25,"Odef","neu","Control",1,1,"post"
"GI23ON",2,10,"Wumeizauch","emo","Control",-2,2,"post"
"GI23ON",7,12,"Wupforau","emo","Control",3,3,"post"
"GI23ON",2,13,"Bismirbiel","emo","Control",-2,2,"post"
"GI23ON",2,17,"Plüpp","neu","Control",-2,2,"post"
"GI23ON",1,2,"Zimerhubst","emo","Control",-3,3,"post"
"GI23ON",4,11,"Häugnung","neu","Control",0,0,"post"
"BR11ST",4,12,"Wupforau","emo","Control",0,0,"post"
"BR11ST",4,20,"Struk","neu","Control",0,0,"post"
"BR11ST",5,7,"Ismiprämpf","emo","Control",1,1,"post"
"BR11ST",5,28,"Bisknirgo","emo","Control",1,1,"post"
"BR11ST",3,25,"Odef","neu","Control",-1,1,"post"
"BR11ST",4,24,"Troff","neu","Control",0,0,"post"
"BR11ST",3,15,"Mege","emo","Control",-1,1,"post"
"BR11ST",4,0,"Vul","neu","Control",0,0,"post"
"BR11ST",5,8,"Glühm","neu","Control",1,1,"post"
"BR11ST",3,5,"Preier","emo","Control",-1,1,"post"
"BR11ST",4,19,"Namistell","neu","Control",0,0,"post"
"BR11ST",4,29,"Ferandsor","neu","Control",0,0,"post"
"BR11ST",4,1,"Neif","emo","Control",0,0,"post"
"BR11ST",4,16,"Weforshank","neu","Control",0,0,"post"
"BR11ST",6,17,"Plüpp","neu","Control",2,2,"post"
"BR11ST",3,21,"Mölauzegt","neu","Control",-1,1,"post"
"BR11ST",5,9,"Rugliebast","emo","Control",1,1,"post"
"BR11ST",4,27,"Wunicher","emo","Control",0,0,"post"
"BR11ST",3,10,"Wumeizauch","emo","Control",-1,1,"post"
"BR11ST",5,6,"Muschürdur","emo","Control",1,1,"post"
"BR11ST",4,18,"Skibt","neu","Control",0,0,"post"
"BR11ST",3,11,"Häugnung","neu","Control",-1,1,"post"
"BR11ST",4,26,"Faube","neu","Control",0,0,"post"
"BR11ST",3,22,"Bingsemöl","neu","Control",-1,1,"post"
"BR11ST",3,4,"Herklögen","emo","Control",-1,1,"post"
"BR11ST",5,2,"Zimerhubst","emo","Control",1,1,"post"
"BR11ST",3,14,"Enkmitas","emo","Control",-1,1,"post"
"BR11ST",5,3,"Zwelde","emo","Control",1,1,"post"
"BR11ST",4,23,"Iberletsch","neu","Control",0,0,"post"
"BR11ST",4,13,"Bismirbiel","emo","Control",0,0,"post"
"PA13DG",4,7,"Ismiprämpf","emo","Control",0,0,"post"
"PA13DG",4,19,"Namistell","neu","Control",0,0,"post"
"PA13DG",4,4,"Herklögen","emo","Control",0,0,"post"
"PA13DG",4,14,"Enkmitas","emo","Control",0,0,"post"
"PA13DG",4,2,"Zimerhubst","emo","Control",0,0,"post"
"PA13DG",4,21,"Mölauzegt","neu","Control",0,0,"post"
"PA13DG",4,3,"Zwelde","emo","Control",0,0,"post"
"PA13DG",4,23,"Iberletsch","neu","Control",0,0,"post"
"PA13DG",5,18,"Skibt","neu","Control",1,1,"post"
"PA13DG",5,24,"Troff","neu","Control",1,1,"post"
"PA13DG",5,27,"Wunicher","emo","Control",1,1,"post"
"PA13DG",5,13,"Bismirbiel","emo","Control",1,1,"post"
"PA13DG",4,17,"Plüpp","neu","Control",0,0,"post"
"PA13DG",5,10,"Wumeizauch","emo","Control",1,1,"post"
"PA13DG",4,6,"Muschürdur","emo","Control",0,0,"post"
"PA13DG",5,28,"Bisknirgo","emo","Control",1,1,"post"
"PA13DG",4,0,"Vul","neu","Control",0,0,"post"
"PA13DG",4,8,"Glühm","neu","Control",0,0,"post"
"PA13DG",4,9,"Rugliebast","emo","Control",0,0,"post"
"PA13DG",5,12,"Wupforau","emo","Control",1,1,"post"
"PA13DG",5,29,"Ferandsor","neu","Control",1,1,"post"
"PA13DG",3,25,"Odef","neu","Control",-1,1,"post"
"PA13DG",4,20,"Struk","neu","Control",0,0,"post"
"PA13DG",5,15,"Mege","emo","Control",1,1,"post"
"PA13DG",4,11,"Häugnung","neu","Control",0,0,"post"
"PA13DG",3,22,"Bingsemöl","neu","Control",-1,1,"post"
"PA13DG",4,16,"Weforshank","neu","Control",0,0,"post"
"PA13DG",5,26,"Faube","neu","Control",1,1,"post"
"PA13DG",5,1,"Neif","emo","Control",1,1,"post"
"PA13DG",4,5,"Preier","emo","Control",0,0,"post"
"RN13LG",2,21,"Mölauzegt","emo","Control",-2,2,"post"
"RN13LG",6,26,"Faube","emo","Control",2,2,"post"
"RN13LG",3,9,"Rugliebast","neu","Control",-1,1,"post"
"RN13LG",2,8,"Glühm","emo","Control",-2,2,"post"
"RN13LG",7,20,"Struk","emo","Control",3,3,"post"
"RN13LG",3,13,"Bismirbiel","neu","Control",-1,1,"post"
"RN13LG",3,22,"Bingsemöl","emo","Control",-1,1,"post"
"RN13LG",7,18,"Skibt","emo","Control",3,3,"post"
"RN13LG",2,29,"Ferandsor","emo","Control",-2,2,"post"
"RN13LG",5,28,"Bisknirgo","neu","Control",1,1,"post"
"RN13LG",1,14,"Enkmitas","neu","Control",-3,3,"post"
"RN13LG",3,2,"Zimerhubst","neu","Control",-1,1,"post"
"RN13LG",4,6,"Muschürdur","neu","Control",0,0,"post"
"RN13LG",6,11,"Häugnung","emo","Control",2,2,"post"
"RN13LG",5,23,"Iberletsch","emo","Control",1,1,"post"
"RN13LG",4,1,"Neif","neu","Control",0,0,"post"
"RN13LG",5,7,"Ismiprämpf","neu","Control",1,1,"post"
"RN13LG",7,16,"Weforshank","emo","Control",3,3,"post"
"RN13LG",3,24,"Troff","emo","Control",-1,1,"post"
"RN13LG",5,3,"Zwelde","neu","Control",1,1,"post"
"RN13LG",6,25,"Odef","emo","Control",2,2,"post"
"RN13LG",5,12,"Wupforau","neu","Control",1,1,"post"
"RN13LG",3,10,"Wumeizauch","neu","Control",-1,1,"post"
"RN13LG",2,5,"Preier","neu","Control",-2,2,"post"
"RN13LG",7,19,"Namistell","emo","Control",3,3,"post"
"RN13LG",1,0,"Vul","emo","Control",-3,3,"post"
"RN13LG",2,27,"Wunicher","neu","Control",-2,2,"post"
"RN13LG",6,4,"Herklögen","neu","Control",2,2,"post"
"RN13LG",5,15,"Mege","neu","Control",1,1,"post"
"RN13LG",3,17,"Plüpp","emo","Control",-1,1,"post"
"SO29DG",4,6,"Muschürdur","neu","Control",0,0,"post"
"SO29DG",3,17,"Plüpp","emo","Control",-1,1,"post"
"SO29DG",6,23,"Iberletsch","emo","Control",2,2,"post"
"SO29DG",7,20,"Struk","emo","Control",3,3,"post"
"SO29DG",4,14,"Enkmitas","neu","Control",0,0,"post"
"SO29DG",3,10,"Wumeizauch","neu","Control",-1,1,"post"
"SO29DG",6,4,"Herklögen","neu","Control",2,2,"post"
"SO29DG",3,27,"Wunicher","neu","Control",-1,1,"post"
"SO29DG",6,12,"Wupforau","neu","Control",2,2,"post"
"SO29DG",1,21,"Mölauzegt","emo","Control",-3,3,"post"
"SO29DG",3,8,"Glühm","emo","Control",-1,1,"post"
"SO29DG",3,5,"Preier","neu","Control",-1,1,"post"
"SO29DG",7,19,"Namistell","emo","Control",3,3,"post"
"SO29DG",4,9,"Rugliebast","neu","Control",0,0,"post"
"SO29DG",7,25,"Odef","emo","Control",3,3,"post"
"SO29DG",7,18,"Skibt","emo","Control",3,3,"post"
"SO29DG",7,16,"Weforshank","emo","Control",3,3,"post"
"SO29DG",2,22,"Bingsemöl","emo","Control",-2,2,"post"
"SO29DG",7,1,"Neif","neu","Control",3,3,"post"
"SO29DG",1,29,"Ferandsor","emo","Control",-3,3,"post"
"SO29DG",2,0,"Vul","emo","Control",-2,2,"post"
"SO29DG",4,13,"Bismirbiel","neu","Control",0,0,"post"
"SO29DG",6,3,"Zwelde","neu","Control",2,2,"post"
"SO29DG",7,11,"Häugnung","emo","Control",3,3,"post"
"SO29DG",5,7,"Ismiprämpf","neu","Control",1,1,"post"
"SO29DG",7,28,"Bisknirgo","neu","Control",3,3,"post"
"SO29DG",6,15,"Mege","neu","Control",2,2,"post"
"SO29DG",2,2,"Zimerhubst","neu","Control",-2,2,"post"
"SO29DG",7,26,"Faube","emo","Control",3,3,"post"
"SO29DG",7,24,"Troff","emo","Control",3,3,"post"
"SL15KN",5,2,"Zimerhubst","neu","Control",1,1,"post"
"SL15KN",6,4,"Herklögen","neu","Control",2,2,"post"
"SL15KN",7,23,"Iberletsch","emo","Control",3,3,"post"
"SL15KN",4,5,"Preier","neu","Control",0,0,"post"
"SL15KN",3,22,"Bingsemöl","emo","Control",-1,1,"post"
"SL15KN",6,9,"Rugliebast","neu","Control",2,2,"post"
"SL15KN",6,24,"Troff","emo","Control",2,2,"post"
"SL15KN",7,12,"Wupforau","neu","Control",3,3,"post"
"SL15KN",5,27,"Wunicher","neu","Control",1,1,"post"
"SL15KN",7,28,"Bisknirgo","neu","Control",3,3,"post"
"SL15KN",7,3,"Zwelde","neu","Control",3,3,"post"
"SL15KN",7,11,"Häugnung","emo","Control",3,3,"post"
"SL15KN",6,14,"Enkmitas","neu","Control",2,2,"post"
"SL15KN",4,15,"Mege","neu","Control",0,0,"post"
"SL15KN",5,7,"Ismiprämpf","neu","Control",1,1,"post"
"SL15KN",5,1,"Neif","neu","Control",1,1,"post"
"SL15KN",3,0,"Vul","emo","Control",-1,1,"post"
"SL15KN",6,26,"Faube","emo","Control",2,2,"post"
"SL15KN",4,6,"Muschürdur","neu","Control",0,0,"post"
"SL15KN",6,20,"Struk","emo","Control",2,2,"post"
"SL15KN",6,19,"Namistell","emo","Control",2,2,"post"
"SL15KN",7,16,"Weforshank","emo","Control",3,3,"post"
"SL15KN",4,18,"Skibt","emo","Control",0,0,"post"
"SL15KN",3,21,"Mölauzegt","emo","Control",-1,1,"post"
"SL15KN",5,29,"Ferandsor","emo","Control",1,1,"post"
"SL15KN",5,17,"Plüpp","emo","Control",1,1,"post"
"SL15KN",3,10,"Wumeizauch","neu","Control",-1,1,"post"
"SL15KN",6,25,"Odef","emo","Control",2,2,"post"
"SL15KN",4,8,"Glühm","emo","Control",0,0,"post"
"SL15KN",4,13,"Bismirbiel","neu","Control",0,0,"post"
"IR29LN",3,9,"Rugliebast","neu","Control",-1,1,"post"
"IR29LN",4,10,"Wumeizauch","neu","Control",0,0,"post"
"IR29LN",4,5,"Preier","neu","Control",0,0,"post"
"IR29LN",5,24,"Troff","emo","Control",1,1,"post"
"IR29LN",6,4,"Herklögen","neu","Control",2,2,"post"
"IR29LN",6,20,"Struk","emo","Control",2,2,"post"
"IR29LN",6,12,"Wupforau","neu","Control",2,2,"post"
"IR29LN",4,0,"Vul","emo","Control",0,0,"post"
"IR29LN",6,19,"Namistell","emo","Control",2,2,"post"
"IR29LN",5,15,"Mege","neu","Control",1,1,"post"
"IR29LN",4,6,"Muschürdur","neu","Control",0,0,"post"
"IR29LN",4,3,"Zwelde","neu","Control",0,0,"post"
"IR29LN",6,25,"Odef","emo","Control",2,2,"post"
"IR29LN",4,7,"Ismiprämpf","neu","Control",0,0,"post"
"IR29LN",5,11,"Häugnung","emo","Control",1,1,"post"
"IR29LN",4,28,"Bisknirgo","neu","Control",0,0,"post"
"IR29LN",3,2,"Zimerhubst","neu","Control",-1,1,"post"
"IR29LN",3,22,"Bingsemöl","emo","Control",-1,1,"post"
"IR29LN",6,1,"Neif","neu","Control",2,2,"post"
"IR29LN",5,26,"Faube","emo","Control",1,1,"post"
"IR29LN",2,27,"Wunicher","neu","Control",-2,2,"post"
"IR29LN",5,16,"Weforshank","emo","Control",1,1,"post"
"IR29LN",2,29,"Ferandsor","emo","Control",-2,2,"post"
"IR29LN",4,13,"Bismirbiel","neu","Control",0,0,"post"
"IR29LN",2,21,"Mölauzegt","emo","Control",-2,2,"post"
"IR29LN",3,17,"Plüpp","emo","Control",-1,1,"post"
"IR29LN",3,14,"Enkmitas","neu","Control",-1,1,"post"
"IR29LN",3,8,"Glühm","emo","Control",-1,1,"post"
"IR29LN",6,23,"Iberletsch","emo","Control",2,2,"post"
"IR29LN",6,18,"Skibt","emo","Control",2,2,"post"
"ST10MN",7,19,"Namistell","emo","Control",3,3,"post"
"ST10MN",3,27,"Wunicher","neu","Control",-1,1,"post"
"ST10MN",3,14,"Enkmitas","neu","Control",-1,1,"post"
"ST10MN",2,0,"Vul","emo","Control",-2,2,"post"
"ST10MN",7,24,"Troff","emo","Control",3,3,"post"
"ST10MN",2,8,"Glühm","emo","Control",-2,2,"post"
"ST10MN",3,2,"Zimerhubst","neu","Control",-1,1,"post"
"ST10MN",3,22,"Bingsemöl","emo","Control",-1,1,"post"
"ST10MN",4,9,"Rugliebast","neu","Control",0,0,"post"
"ST10MN",5,7,"Ismiprämpf","neu","Control",1,1,"post"
"ST10MN",6,16,"Weforshank","emo","Control",2,2,"post"
"ST10MN",3,1,"Neif","neu","Control",-1,1,"post"
"ST10MN",5,25,"Odef","emo","Control",1,1,"post"
"ST10MN",3,26,"Faube","emo","Control",-1,1,"post"
"ST10MN",6,23,"Iberletsch","emo","Control",2,2,"post"
"ST10MN",3,21,"Mölauzegt","emo","Control",-1,1,"post"
"ST10MN",5,12,"Wupforau","neu","Control",1,1,"post"
"ST10MN",3,6,"Muschürdur","neu","Control",-1,1,"post"
"ST10MN",6,18,"Skibt","emo","Control",2,2,"post"
"ST10MN",5,15,"Mege","neu","Control",1,1,"post"
"ST10MN",2,29,"Ferandsor","emo","Control",-2,2,"post"
"ST10MN",5,11,"Häugnung","emo","Control",1,1,"post"
"ST10MN",6,4,"Herklögen","neu","Control",2,2,"post"
"ST10MN",6,20,"Struk","emo","Control",2,2,"post"
"ST10MN",6,28,"Bisknirgo","neu","Control",2,2,"post"
"ST10MN",5,17,"Plüpp","emo","Control",1,1,"post"
"ST10MN",3,5,"Preier","neu","Control",-1,1,"post"
"ST10MN",6,3,"Zwelde","neu","Control",2,2,"post"
"ST10MN",3,10,"Wumeizauch","neu","Control",-1,1,"post"
"ST10MN",5,13,"Bismirbiel","neu","Control",1,1,"post"
"AO6NS",5,28,"Bisknirgo","neu","Control",1,1,"post"
"AO6NS",2,27,"Wunicher","neu","Control",-2,2,"post"
"AO6NS",4,13,"Bismirbiel","neu","Control",0,0,"post"
"AO6NS",2,20,"Struk","emo","Control",-2,2,"post"
"AO6NS",2,8,"Glühm","emo","Control",-2,2,"post"
"AO6NS",2,21,"Mölauzegt","emo","Control",-2,2,"post"
"AO6NS",5,23,"Iberletsch","emo","Control",1,1,"post"
"AO6NS",6,25,"Odef","emo","Control",2,2,"post"
"AO6NS",5,26,"Faube","emo","Control",1,1,"post"
"AO6NS",4,4,"Herklögen","neu","Control",0,0,"post"
"AO6NS",4,15,"Mege","neu","Control",0,0,"post"
"AO6NS",4,12,"Wupforau","neu","Control",0,0,"post"
"AO6NS",6,19,"Namistell","emo","Control",2,2,"post"
"AO6NS",2,5,"Preier","neu","Control",-2,2,"post"
"AO6NS",4,3,"Zwelde","neu","Control",0,0,"post"
"AO6NS",4,7,"Ismiprämpf","neu","Control",0,0,"post"
"AO6NS",6,16,"Weforshank","emo","Control",2,2,"post"
"AO6NS",2,9,"Rugliebast","neu","Control",-2,2,"post"
"AO6NS",6,18,"Skibt","emo","Control",2,2,"post"
"AO6NS",2,6,"Muschürdur","neu","Control",-2,2,"post"
"AO6NS",3,17,"Plüpp","emo","Control",-1,1,"post"
"AO6NS",3,29,"Ferandsor","emo","Control",-1,1,"post"
"AO6NS",3,14,"Enkmitas","neu","Control",-1,1,"post"
"AO6NS",3,10,"Wumeizauch","neu","Control",-1,1,"post"
"AO6NS",3,2,"Zimerhubst","neu","Control",-1,1,"post"
"AO6NS",2,22,"Bingsemöl","emo","Control",-2,2,"post"
"AO6NS",1,0,"Vul","emo","Control",-3,3,"post"
"AO6NS",4,1,"Neif","neu","Control",0,0,"post"
"AO6NS",5,24,"Troff","emo","Control",1,1,"post"
"AO6NS",6,11,"Häugnung","emo","Control",2,2,"post"
"EN23GN",1,29,"Ferandsor","emo","Control",-3,3,"post"
"EN23GN",5,13,"Bismirbiel","neu","Control",1,1,"post"
"EN23GN",1,21,"Mölauzegt","emo","Control",-3,3,"post"
"EN23GN",7,20,"Struk","emo","Control",3,3,"post"
"EN23GN",6,15,"Mege","neu","Control",2,2,"post"
"EN23GN",4,12,"Wupforau","neu","Control",0,0,"post"
"EN23GN",7,18,"Skibt","emo","Control",3,3,"post"
"EN23GN",3,0,"Vul","emo","Control",-1,1,"post"
"EN23GN",6,19,"Namistell","emo","Control",2,2,"post"
"EN23GN",3,17,"Plüpp","emo","Control",-1,1,"post"
"EN23GN",7,23,"Iberletsch","emo","Control",3,3,"post"
"EN23GN",3,8,"Glühm","emo","Control",-1,1,"post"
"EN23GN",3,27,"Wunicher","neu","Control",-1,1,"post"
"EN23GN",7,3,"Zwelde","neu","Control",3,3,"post"
"EN23GN",7,26,"Faube","emo","Control",3,3,"post"
"EN23GN",5,22,"Bingsemöl","emo","Control",1,1,"post"
"EN23GN",7,4,"Herklögen","neu","Control",3,3,"post"
"EN23GN",4,6,"Muschürdur","neu","Control",0,0,"post"
"EN23GN",3,2,"Zimerhubst","neu","Control",-1,1,"post"
"EN23GN",3,5,"Preier","neu","Control",-1,1,"post"
"EN23GN",7,9,"Rugliebast","neu","Control",3,3,"post"
"EN23GN",7,28,"Bisknirgo","neu","Control",3,3,"post"
"EN23GN",6,25,"Odef","emo","Control",2,2,"post"
